PointID,HorizontID,Upper limit,Lower limit,Horizon symbol,Rock fragment fraction,Soil colour,Stones,Stone density,Carbonate class,Organic matter content class,Rooting intensity,gS,mS,fS,gU,mU,fU,Sand,Silt,Clay,Soil texture class_x,BD_FS,BD_bulk,FSS,Water content,pH_H2O,EC_H2O,pH_CaCl2,TC,TOC,TIC,TN,County
2777,3.0,23.0,50.0,I; Bv-mCv,56.86428277,10YR 4/6,90,2.65,C0,h1,Wf2,11.0,4.9,4.2,27.6,19.9,11.5,20.1,59.0,20.9,Lu,0.93,1.48,401.0,26.84,5.56,153.6,5.06,31.74,31.74,0.0,3.07,NW        
2777,4.0,33.0,55.0,Unknown,90.0,Unknown,Unknown,2.65,Unknown,Unknown,Unknown,14.4,8.2,7.4,18.3,16.5,11.7,30.0,46.4,23.6,Ls2,0.69,1.48,69.0,11.91,5.73,34.4,4.86,8.53,8.53,0.0,1.35,NW        
2779,5.0,33.0,55.0,Unknown,16.04413956,Unknown,Unknown,2.65,Unknown,Unknown,Unknown,4.1,3.7,10.0,34.6,21.5,7.7,17.7,63.8,18.5,Lu,1.13,1.48,937.3,31.43,6.05,61.4,5.49,26.99,26.99,0.0,2.7,NW        
2779,1.0,0.0,30.0,I; Ap,13.14098443,10YR 3/2,5,2.65,C0,h3,Wf4,4.0,3.9,10.3,33.0,22.3,7.6,18.1,62.9,19.0,Lu,1.04,1.48,1785.4,30.9,5.79,73.1,5.35,26.85,26.85,0.0,2.62,NW        
2779,2.0,30.0,50.0,II; M+Bv,22.983572,10YR 4/3,30,2.65,C0,h2,Wf2,3.3,3.0,7.5,34.8,25.1,7.9,13.7,67.8,18.5,Ut4,1.17,1.48,1566.2,22.55,5.77,43.2,5.24,13.39,13.39,0.0,1.37,NW        
2779,3.0,50.0,130.0,III; Bv,21.83081523,10YR 5/4,8,2.65,C0,h0,Wf1,2.6,2.4,5.9,38.1,26.1,8.3,10.8,72.5,16.7,Ut3,1.36,1.48,2391.0,23.27,5.73,33.6,5.24,5.93,5.93,0.0,0.73,NW        
2779,4.0,130.0,150.0,IV; ilCv,22.79872588,2.5Y 6/3,---,2.65,C0,h0,Unknown,2.1,2.3,5.3,40.1,25.3,8.3,9.7,73.6,16.7,Ut3,1.43,1.48,3660.7,22.64,5.68,30.6,5.2,4.14,4.14,0.0,0.55,NW        
2781,5.0,66.0,101.0,IV; Cv,13.63924528,GLEY1 5/5GY,80,2.65,C0,h1,W0,11.1,6.1,3.3,26.1,20.2,11.2,20.5,57.5,22.0,Lu,1.41,1.54,1217.7,15.57,6.38,108.0,6.0,30.76,30.76,0.0,3.1,NW        
2781,6.0,33.0,55.0,Unknown,3.52754717,Unknown,Unknown,2.65,Unknown,Unknown,Unknown,10.6,5.8,3.4,25.4,21.6,12.0,19.8,59.0,21.2,Lu,1.64,1.64,3164.3,15.97,5.54,48.8,5.09,15.64,15.64,0.0,1.6800000000000002,NW        
2781,7.0,33.0,55.0,Unknown,40.0,Unknown,Unknown,2.65,Unknown,Unknown,Unknown,8.0,4.3,2.4,26.6,22.3,12.6,14.7,61.5,23.8,Lu,1.0,1.48,1200.0,20.97,5.69,27.3,5.21,8.59,8.59,0.0,1.12,NW        
2781,1.0,0.0,12.0,I; Ah,80.0,10YR 3/4,20,2.65,C0,h3,Wf6,7.1,3.5,2.3,27.1,23.8,14.1,12.9,64.9,22.2,Lu,0.85,1.48,340.0,18.15,5.88,17.1,5.3,4.9,4.9,0.0,0.79,NW        
2781,2.0,12.0,26.0,I; M,80.0,10YR 3/4,20,2.65,C0,h3,Wf4,16.0,6.7,4.7,20.8,20.7,11.8,27.3,53.4,19.3,Lu,0.87,1.48,522.0,15.03,6.39,25.0,5.97,3.06,3.06,0.0,0.6,NW        
2787,3.0,46.0,72.0,I; Cv,4.147169811,10YR 5/3,20,2.65,C0,h0,Wf2,6.4,5.1,4.1,21.3,23.9,14.4,15.6,59.6,24.8,Lu,0.8,0.84,763.0,57.63,6.03,92.4,5.28,60.919999999999995,60.919999999999995,0.0,5.67,NW        
2787,4.0,72.0,150.0,I; Swd,15.35924528,10YR 5/6,15,2.65,C0,h0,Unknown,11.4,5.0,3.6,20.4,22.1,14.2,20.0,56.8,23.2,Lu,1.09,1.3,736.3,25.35,5.9,44.6,5.09,28.08,28.08,0.0,2.8299999999999996,NW        
2787,1.0,0.0,18.0,I; Ah,17.00106178,7.5YR 3/2,5,2.65,C0,h4,Wf6,8.8,4.5,3.4,22.8,22.1,13.5,16.6,58.4,25.0,Lu,1.14,1.48,1108.1,20.26,5.89,24.4,4.9,11.78,11.78,0.0,1.36,NW        
2787,2.0,18.0,46.0,I; Bv,16.84271079,10YR 4/4,12,2.65,C0,h1,Wf4,9.9,3.9,3.5,27.8,22.7,12.0,17.3,62.5,20.2,Lu,1.15,1.48,1866.6,19.82,5.7,21.2,4.66,6.86,6.86,0.0,0.9199999999999999,NW        
2787,3.0,46.0,72.0,I; Cv,23.35002375,10YR 5/3,20,2.65,C0,h0,Wf2,18.8,5.5,2.4,30.1,23.5,9.3,26.6,62.9,10.5,Uls,1.32,1.48,1891.6,13.7,5.74,14.4,4.51,2.48,2.48,0.0,0.5,NW        
2787,4.0,72.0,150.0,I; Swd,24.43687466,10YR 5/6,15,2.65,C0,h0,Unknown,16.2,5.7,2.7,25.1,24.0,11.3,24.6,60.4,15.0,Uls,1.34,1.48,2836.6,14.34,5.54,16.7,4.16,1.6400000000000001,1.6400000000000001,0.0,0.49,NW        
2788,5.0,33.0,55.0,Unknown,7.384150943,Unknown,Unknown,2.65,Unknown,Unknown,Unknown,11.1,14.2,11.6,20.7,14.6,8.0,36.8,43.3,19.9,Ls2,1.21,1.31,1118.4,25.83,5.78,96.5,5.42,27.5,27.5,0.0,2.5700000000000003,HE        
2788,1.0,0.0,28.0,I; Ah,8.519245283,5YR 3/3,3,2.65,C0,h3,Wf3,10.6,13.9,11.7,19.9,15.8,8.0,36.2,43.7,20.1,Ls2,1.46,1.55,2669.0,19.12,5.95,46.5,5.48,13.33,13.33,0.0,1.49,HE        
2788,2.0,28.0,46.0,II; Swd,2.234716981,7.5YR 4/6,3,2.65,C0,h1,Wf2,3.1,3.5,4.3,18.4,17.4,12.6,10.9,48.4,40.7,Lt3,1.52,1.52,2972.1,17.33,6.47,26.9,6.05,5.2,5.2,0.0,0.8500000000000001,HE        
2788,3.0,46.0,70.0,II; Sd-lC,7.823396226,10YR 6/2,6,2.65,C1,h1,Wf1,0.6,1.4,2.9,13.5,20.9,16.7,4.9,51.1,44.0,Tu3,1.5,1.52,2765.3,23.5,7.01,30.4,6.59,4.34,4.13,0.21000000000000002,0.8500000000000001,HE        
2790,4.0,33.0,55.0,Unknown,21.18641704,Unknown,Unknown,2.65,Unknown,Unknown,Unknown,11.5,11.2,10.5,21.1,14.2,10.7,33.2,46.0,20.8,Ls2,1.02,1.48,751.8,22.97,7.24,118.5,6.78,21.549999999999997,20.659999999999997,0.8899999999999999,2.31,HE        
2790,5.0,33.0,55.0,Unknown,18.48925783,Unknown,Unknown,2.65,Unknown,Unknown,Unknown,11.2,11.2,11.8,19.8,14.4,11.7,34.1,45.9,20.0,Ls2,1.07,1.48,1637.2,17.7,6.85,119.8,6.29,15.120000000000001,14.670000000000002,0.44999999999999996,1.9300000000000002,HE        
2790,1.0,0.0,26.0,I; Ap,14.91584755,10YR 4/3,20,2.65,C0,h3,Wf3,10.0,12.0,18.5,14.2,11.5,14.8,40.5,40.4,19.1,Ls2,1.55,1.48,2637.6,15.57,6.83,39.1,6.06,2.64,2.64,0.0,1.52,HE        
2790,2.0,26.0,46.0,I; ilCv,80.0,10YR 7/2,40,2.65,C0,h0,Wf1,33.5,15.9,9.1,6.8,7.8,11.1,58.5,25.6,15.9,Sl4,1.13,1.48,452.0,6.04,6.07,28.3,5.15,4.21,4.21,0.0,1.35,HE        
2790,3.0,46.0,200.0,II; iCv,80.0,10YR 5/2,80,2.65,C0,h0,Wf1,29.6,15.8,10.4,8.0,9.2,13.1,55.8,30.4,13.8,Sl4,0.86,1.48,516.0,5.52,5.88,29.6,4.99,4.17,4.17,0.0,1.34,HE        
2791,4.0,160.0,201.0,II; lC,1.696603774,7.5YR 5/4,2,2.65,C0,h0,W0,1.6,3.8,36.1,26.6,11.2,4.7,41.5,42.5,16.0,Slu,1.26,1.27,1217.6,21.99,5.37,65.7,4.71,13.41,13.41,0.0,1.36,HE        
2791,5.0,33.0,55.0,Unknown,3.969056604,Unknown,Unknown,2.65,Unknown,Unknown,Unknown,1.8,4.1,36.5,26.8,10.3,4.7,42.4,41.7,15.9,Slu,1.54,1.58,2957.8,13.61,5.61,84.1,5.33,5.72,5.72,0.0,0.73,HE        
2791,6.0,33.0,55.0,Unknown,4.476226415,Unknown,Unknown,2.65,Unknown,Unknown,Unknown,2.1,4.0,27.3,31.1,13.7,4.7,33.4,49.6,17.0,Ls2,1.55,1.58,2961.2,13.72,6.0,71.5,5.6,3.02,3.02,0.0,0.5,HE        
2791,1.0,0.0,30.0,I; Ap,2.966037736,5YR 4/4,5,2.65,C0,h2,Wf4,2.2,3.3,25.0,33.0,15.5,5.5,30.5,54.0,15.5,Uls,1.63,1.65,3163.3,15.75,6.29,45.1,5.77,2.6900000000000004,2.6900000000000004,0.0,0.45999999999999996,HE        
2791,2.0,30.0,50.0,I; M1,2.739622642,5YR 4/4,5,2.65,C0,h1,Wf3,1.6,2.8,19.6,38.7,19.6,5.2,23.9,63.5,12.6,Uls,1.68,1.69,4901.9,17.69,6.57,23.8,5.92,2.31,2.31,0.0,0.4,HE        
2791,3.0,50.0,160.0,I; M2,5.0,7.5YR 5/4,5,2.65,C0,h1,Wf1,2.7,3.7,19.9,35.6,18.1,5.3,26.3,58.9,14.8,Uls,1.86,1.48,9259.2,19.25,6.72,16.8,5.9,2.98,2.98,0.0,0.41000000000000003,HE        
2791,4.0,160.0,201.0,II; lC,2.0,7.5YR 5/4,2,2.65,C0,h0,W0,2.4,3.4,16.7,36.6,19.2,6.1,22.5,61.9,15.6,Uls,1.98,1.48,9856.7,19.94,6.76,14.2,5.91,2.07,2.07,0.0,0.37,HE        
2792,5.0,130.0,200.0,III; elCv,1.582641509,7.5YR 5/6,4,2.65,C3,h0,Unknown,0.5,3.6,10.6,41.2,11.7,3.5,14.7,56.4,28.9,Lu,1.3,1.31,1275.2,23.07,7.63,116.8,7.08,11.84,11.36,0.48,1.25,HE        
2792,6.0,33.0,55.0,Unknown,2.732075472,Unknown,Unknown,2.65,Unknown,Unknown,Unknown,0.5,3.5,10.9,38.2,13.8,4.0,14.9,56.0,29.1,Lu,1.29,1.31,2502.8,22.55,7.61,120.9,7.07,13.899999999999999,13.38,0.52,1.48,HE        
2792,1.0,0.0,32.0,I; eAp,0.0,10YR 4/3,1,2.65,C0,h3,Wf3,0.1,3.4,9.7,44.7,13.3,3.1,13.1,61.1,25.8,Lu,1.51,1.51,3020.0,20.04,7.63,58.6,6.89,3.16,3.02,0.14,0.6,HE        
2792,2.0,32.0,50.0,I; M1,0.009056604,10YR 5/6,0,2.65,C0,h2,Wf2,0.1,1.8,8.8,45.9,18.0,4.7,10.7,68.6,20.7,Ut4,1.46,1.46,2919.7,9.59,7.89,127.3,7.37,3.6399999999999997,2.38,1.26,0.47,HE        
2792,3.0,50.0,66.0,I; M2,0.044528302,10YR 6/4,0,2.65,C1,h1,Wf2,0.3,2.2,8.1,43.5,19.2,4.2,10.6,66.9,22.5,Ut4,1.52,1.52,4558.0,9.54,8.1,100.7,7.43,13.200000000000001,2.11,11.09,0.39,HE        
2793,4.0,70.0,201.0,II; Sd,0.181886792,7.5YR 5/4,2,2.65,C0,h0,Wf3,0.7,1.6,4.6,46.1,23.7,8.1,6.9,77.9,15.2,Ut3,1.27,1.27,1263.7,23.05,7.53,153.7,7.19,13.45,12.940000000000001,0.51,1.26,HE        
2793,5.0,33.0,55.0,Unknown,0.382641509,Unknown,Unknown,2.65,Unknown,Unknown,Unknown,1.1,1.6,4.4,46.4,23.7,7.5,7.1,77.6,15.3,Ut3,1.19,1.19,2370.0,21.1,7.66,148.7,7.18,12.21,11.71,0.5,1.18,HE        
2793,1.0,0.0,33.0,I; Ap,0.410566038,10YR 4/3,2,2.65,C1,h3,Wf4,1.1,2.1,4.2,46.8,21.0,5.5,7.4,73.3,19.3,Ut4,1.56,1.56,3107.2,20.17,7.7,85.4,7.27,2.37,2.37,0.0,0.39,HE        
2793,2.0,33.0,50.0,I; Sw,1.449056604,10YR 5/4,2,2.65,C1,h0,Wf4,0.7,2.9,8.2,45.0,14.6,3.9,11.9,63.4,24.7,Lu,1.56,1.58,3074.8,18.75,7.65,71.0,7.24,1.77,1.77,0.0,0.35000000000000003,HE        
2793,3.0,50.0,70.0,II; Sw+Sd,2.471698113,7.5YR 5/4,2,2.65,C0,h0,Wf3,0.9,3.2,9.6,33.9,14.8,5.3,13.6,54.0,32.4,Tu3,1.64,1.67,4798.4,17.06,6.32,84.2,5.33,1.31,1.31,0.0,0.37,HE        
2794,4.0,50.0,120.0,III; Bv-iCv,3.436428571,10YR 4/6,60,2.8,C0,h0,Wf1,1.5,2.5,10.8,36.1,16.6,5.2,14.8,58.0,27.2,Lu,1.21,1.22,1168.4,27.76,7.15,122.1,6.57,16.84,16.57,0.27,1.61,HE        
2794,1.0,0.0,30.0,I; Ap,3.640714286,10YR 3/2,4,2.8,C0,h3,Wf3,1.6,2.6,10.0,36.5,17.0,4.9,14.2,58.4,27.4,Lu,1.28,1.29,2465.6,26.25,7.09,145.2,6.59,16.47,16.25,0.21999999999999997,1.6300000000000001,HE        
2794,2.0,30.0,40.0,I; Bv,4.113571429,10YR 5/4,4,2.8,C0,h2,Wf2,2.3,4.7,12.8,32.8,15.5,5.4,19.8,53.7,26.5,Lu,1.42,1.44,1360.8,16.19,7.09,126.5,6.58,11.54,11.54,0.0,1.1700000000000002,HE        
2794,3.0,40.0,50.0,II; Bv-iCv,4.862116563,10YR 6/6,20,2.8,C0,h1,Wf2,3.3,8.9,19.4,20.8,14.1,6.8,31.7,41.7,26.6,Lt2,1.39,1.48,1252.8,20.42,7.24,60.4,6.62,4.22,4.22,0.0,0.49,HE        
2794,4.0,50.0,120.0,III; Bv-iCv,24.73879316,10YR 4/6,60,2.8,C0,h0,Wf1,7.7,5.5,9.8,27.7,17.3,6.9,23.0,52.0,25.0,Lu,1.46,1.48,1320.7,20.77,7.32,70.9,6.69,3.76,3.76,0.0,0.4,HE        
2794,1.0,0.0,30.0,I; Ap,18.14225884,10YR 3/2,4,2.8,C0,h3,Wf3,5.6,5.2,7.0,29.4,21.4,8.2,17.8,58.9,23.3,Lu,1.66,1.48,2581.2,17.88,7.29,73.0,6.65,4.39,4.39,0.0,0.41000000000000003,HE        
2795,2.0,4.0,24.0,I; arAp,0.0,5YR 4/3,0,2.65,C0,h3,Wf4,0.9,6.1,14.5,20.0,20.3,12.3,21.5,52.7,25.8,Lu,1.05,1.05,1048.4,46.86,5.42,58.8,4.85,32.87,32.87,0.0,3.1,HE        
2795,3.0,24.0,34.0,I; aM-Go,0.033962264,2.5YR 4/4,0,2.65,C0,h1,Wf3,1.2,7.5,16.5,20.1,19.2,12.2,25.2,51.5,23.3,Lu,1.42,1.42,1986.2,28.95,5.37,51.4,4.77,15.25,15.25,0.0,1.59,HE        
2795,4.0,34.0,54.0,I; aM-Sw-Go,0.0,5YR 5/4,0,2.65,C0,h1,Wf3,0.5,4.8,10.4,16.9,23.2,14.5,15.7,54.7,29.6,Lu,1.26,1.26,756.0,36.09,5.32,29.1,4.65,14.52,14.52,0.0,1.61,HE        
2795,5.0,54.0,73.0,I; aSdw-Gro,0.0,5YR 7/2,1,2.65,C0,h1,Wf2,0.7,3.1,8.4,26.9,24.4,10.1,12.2,61.4,26.4,Lu,1.27,1.27,2540.0,35.57,5.3,29.1,4.56,10.629999999999999,10.629999999999999,0.0,1.19,HE        
2795,6.0,73.0,100.0,II; aSwd-Gro,0.049811321,5YR 6/4,0,2.65,C0,h1,Wf2,1.8,6.2,13.8,33.3,22.3,6.3,21.8,61.9,16.3,Uls,1.44,1.44,2878.6,29.14,5.2,25.7,4.37,4.5600000000000005,4.5600000000000005,0.0,0.59,HE        
2795,1.0,0.0,4.0,I; aAh,0.129056604,10YR 3/2,0,2.65,C0,h4,Wf6,2.6,11.9,27.6,27.5,13.8,4.1,42.1,45.4,12.5,Slu,1.67,1.67,5003.5,20.74,5.17,24.3,4.35,3.14,3.14,0.0,0.42999999999999994,HE        
2798,2.0,13.0,22.0,I; rAp,0.017358491,7.5YR 4/3,0,2.65,C0,h2,Wf4,0.3,2.1,5.2,42.0,22.4,5.7,7.6,70.1,22.3,Ut4,1.28,1.28,1276.9,17.57,7.05,67.3,6.33,13.09,12.72,0.37,1.31,HE        
2798,3.0,22.0,40.0,I; Btv1,0.014339623,7.5YR 4/4,1,2.65,C0,h0,Wf2,0.9,2.5,5.5,42.5,21.8,4.3,8.8,68.6,22.6,Ut4,1.35,1.35,1619.4,18.68,7.11,61.5,6.42,10.120000000000001,9.58,0.54,1.09,HE        
2798,4.0,40.0,70.0,I; Btv2,0.0,7.5YR 5/4,0,2.65,C0,h0,Wf2,0.2,0.9,2.9,49.8,18.1,2.9,4.0,70.9,25.1,Tu4,1.59,1.59,1272.0,20.54,7.16,34.4,6.41,2.9099999999999997,2.75,0.16,0.59,HE        
2798,5.0,70.0,120.0,I; Btv3,0.027169811,10YR 4/6,0,2.65,C0,h0,Wf2,0.2,0.8,2.4,51.6,18.4,2.7,3.4,72.7,23.9,Ut4,1.54,1.54,1539.6,21.61,7.12,29.7,6.41,2.44,2.44,0.0,0.49,HE        
2798,6.0,120.0,173.0,I; Btv4,0.0,7.5YR 5/4,0,2.65,C0,h0,Unknown,0.2,1.2,3.4,50.4,19.4,4.3,4.8,74.1,21.1,Ut4,1.53,1.53,1530.0,21.25,7.09,32.2,6.32,2.05,2.05,0.0,0.39,HE        
2798,1.0,0.0,13.0,I; Ap,0.0,7.5YR 4/3,0,2.65,C0,h3,Wf5,0.2,1.6,4.4,48.4,19.6,4.1,6.1,72.1,21.8,Ut4,1.58,1.58,3160.0,21.94,7.11,35.1,6.43,1.46,1.46,0.0,0.27,HE        
2798,2.0,13.0,22.0,I; rAp,0.0,7.5YR 4/3,0,2.65,C0,h2,Wf4,0.1,0.8,2.2,52.7,22.8,3.5,3.0,79.0,18.0,Ut4,1.54,1.54,4620.0,23.19,7.14,33.4,6.39,1.23,1.23,0.0,0.27,HE        
2799,3.0,145.0,200.0,II; ilCv,0.0,5YR 4/4,20,2.65,C0,h0,Unknown,0.3,2.7,9.2,38.8,24.4,6.1,12.3,69.4,18.3,Ut4,1.19,1.19,1190.0,35.93,5.43,66.3,4.69,37.62,37.62,0.0,3.08,HE        
2799,4.0,33.0,55.0,Unknown,0.030188679,Unknown,Unknown,2.65,Unknown,Unknown,Unknown,0.7,3.1,9.0,38.7,23.9,6.1,12.8,68.7,18.5,Ut4,1.53,1.53,2141.4,23.84,5.56,37.9,4.97,9.74,9.74,0.0,1.08,HE        
2799,1.0,0.0,24.0,I; Ah,0.0,7.5YR 4/3,1,2.65,C0,h3,Wf6,0.4,2.1,6.8,38.4,22.4,5.3,9.3,66.1,24.6,Ut4,1.47,1.47,882.0,24.37,5.87,24.2,5.14,5.11,5.11,0.0,0.65,HE        
2799,2.0,24.0,145.0,I; Swd-Bt,0.0,7.5YR 4/4,1,2.65,C0,h0,Wf2,0.5,3.0,8.9,35.7,20.7,5.6,12.4,62.0,25.6,Lu,1.51,1.51,3019.3,24.87,5.78,17.1,5.16,3.15,3.15,0.0,0.51,HE        
2799,3.0,145.0,200.0,II; ilCv,0.043773585,5YR 4/4,20,2.65,C0,h0,Unknown,0.7,4.3,12.0,33.4,21.8,5.9,17.0,61.1,21.9,Lu,1.52,1.53,3038.7,24.04,5.9,11.3,5.23,1.94,1.94,0.0,0.41000000000000003,HE        
2799,1.0,0.0,24.0,I; Ah,0.025660377,7.5YR 4/3,1,2.65,C0,h3,Wf6,0.7,4.7,15.4,33.6,19.4,5.7,20.7,58.7,20.6,Lu,1.55,1.55,4648.8,23.54,5.78,10.5,4.77,1.09,1.09,0.0,0.3,HE        
2803,2.0,20.0,30.0,I; rAxp,0.0,10YR 3/1,0,2.65,C0,h3,Wf4,0.1,0.1,1.3,41.4,24.7,6.6,1.5,72.7,25.8,Tu4,1.17,1.17,1169.5,23.02,6.91,88.2,6.54,16.13,16.13,0.0,1.56,TH        
2803,1.0,0.0,20.0,I; Axp,0.0,10YR 3/1,0,2.65,C0,h3,Wf5,0.1,0.1,1.3,40.1,24.1,7.9,1.5,72.1,26.4,Tu4,1.24,1.24,1233.4,29.01,7.06,75.2,6.65,17.28,17.28,0.0,1.61,TH        
2803,2.0,20.0,30.0,I; rAxp,0.18490566,10YR 3/1,0,2.65,C0,h3,Wf4,0.1,0.1,1.2,38.8,26.0,6.7,1.5,71.5,27.0,Tu4,1.55,1.55,1547.1,22.28,6.96,56.3,6.45,13.78,13.78,0.0,1.35,TH        
2803,3.0,30.0,40.0,I; Axh,0.0,10YR 3/2,0,2.65,C0,h3,Wf4,0.1,0.1,0.8,37.6,25.1,6.2,0.9,68.9,30.2,Tu4,1.45,1.45,1450.0,24.41,7.08,41.6,6.57,7.32,7.32,0.0,0.74,TH        
2803,1.0,0.0,20.0,I; Axp,0.0,10YR 3/1,0,2.65,C0,h3,Wf5,0.1,0.1,0.7,36.9,26.4,5.7,0.9,69.0,30.1,Tu4,1.44,1.44,1440.0,24.55,7.22,39.7,6.66,5.12,5.12,0.0,0.55,TH        
2803,2.0,20.0,30.0,I; rAxp,0.0,10YR 3/1,0,2.65,C0,h3,Wf4,0.0,0.0,0.8,34.6,27.4,6.6,0.8,68.7,30.5,Tu4,1.38,1.38,1380.0,25.06,7.52,77.3,7.08,4.59,4.59,0.0,0.51,TH        
2803,3.0,30.0,40.0,I; Axh,0.216603774,10YR 3/2,0,2.65,C0,h3,Wf4,0.0,0.0,0.9,35.2,28.2,7.9,0.9,71.2,27.9,Tu4,1.4,1.4,1397.0,24.35,7.59,67.1,7.14,3.93,3.93,0.0,0.43999999999999995,TH        
2803,4.0,40.0,60.0,I; Axh+Bv,0.0,10YR 3/6,0,2.65,C0,h2,Wf4,0.0,0.0,1.1,40.7,27.0,7.1,1.2,74.8,24.0,Ut4,1.46,1.46,4380.0,20.32,8.09,108.8,7.57,20.939999999999998,2.6,18.34,0.22999999999999998,TH        
2804,1.0,0.0,30.0,I; aeAp,0.058867925,10YR 3/3,0,2.65,C3.4,h3,"Wf4, Wg2",0.1,0.1,3.1,35.9,21.2,6.8,3.3,63.9,32.8,Tu3,1.17,1.17,1161.5,24.01,7.63,191.6,7.43,28.54,19.34,9.200000000000001,2.02,TH        
2804,2.0,30.0,50.0,I; aeSw-M1,0.453584906,10YR 4/4,0,2.65,C3.4,h2,"Wf3, Wg1",0.0,0.1,3.1,36.6,20.7,8.1,3.2,65.4,31.4,Tu4,1.49,1.5,2966.5,24.21,7.63,149.6,7.46,26.12,16.54,9.58,1.7199999999999998,TH        
2804,3.0,50.0,70.0,I; aeSw-M2,0.205283019,10YR 4/3,0,2.65,C3.4,h2,"Wf3, Wg1",0.0,0.0,3.3,39.9,23.7,6.2,3.4,69.8,26.8,Tu4,1.42,1.43,2834.2,14.26,7.95,120.4,7.6,15.8,6.12,9.68,0.6,TH        
2804,4.0,70.0,130.0,I; aeSd-M,0.0,10YR 4/2,0,2.65,C3.4,h1,"Wf3, Wg1",0.1,0.1,0.9,35.1,22.8,7.7,1.1,65.6,33.3,Tu4,1.34,1.34,2680.0,19.69,8.06,138.4,7.63,16.03,7.08,8.95,0.73,TH        
2804,1.0,0.0,30.0,I; aeAp,0.0,10YR 3/3,0,2.65,C3.4,h3,"Wf4, Wg2",0.1,0.1,0.2,6.6,5.8,14.5,0.3,27.0,72.7,Tt,1.19,1.19,3570.0,36.49,8.05,202.0,7.68,24.220000000000002,13.95,10.27,1.5,TH        
2805,2.0,34.0,66.0,II; Axh,0.21509434,10YR 2/2,0,2.65,C0,h4,Wf3,0.1,0.2,1.5,40.0,25.8,6.8,1.8,72.6,25.6,Tu4,1.42,1.42,1416.6,21.27,6.61,201.0,6.24,22.639999999999997,22.639999999999997,0.0,2.06,TH        
2805,3.0,66.0,82.0,II; Axh+ilCv,0.015849057,10YR 3/2,0,2.65,C2,h2,Wf3,0.1,0.2,1.6,39.3,25.8,7.0,1.9,72.0,26.1,Tu4,1.43,1.43,2859.5,17.3,6.24,59.9,5.74,16.67,16.67,0.0,1.54,TH        
2805,4.0,82.0,190.0,II; elCv,0.054339623,10YR 6/4,0,2.65,C4,h1,Wf2,0.0,0.2,1.2,35.4,24.4,7.0,1.4,66.8,31.8,Tu4,1.32,1.32,2638.6,17.92,6.93,71.1,6.4,18.61,18.31,0.3,1.53,TH        
2805,5.0,190.0,201.0,III; elCv,0.00754717,10YR 5/6,0,2.65,C4,h0,Unknown,0.1,0.2,1.2,35.7,24.7,6.8,1.4,67.2,31.4,Tu4,1.08,1.08,2159.8,19.3,7.13,51.0,6.6,16.04,15.780000000000001,0.26,1.28,TH        
2805,6.0,33.0,55.0,Unknown,0.0,Unknown,Unknown,2.65,Unknown,Unknown,Unknown,0.1,0.2,1.0,39.8,26.8,7.0,1.2,73.6,25.2,Tu4,1.14,1.14,1368.0,17.3,7.77,136.0,7.23,8.100000000000001,6.86,1.24,0.56,TH        
2805,1.0,0.0,34.0,I; Ap,0.027169811,10YR 4/2,1,2.65,C0,h3,Wf3,0.1,0.2,1.2,42.2,27.8,6.6,1.5,76.7,21.8,Ut4,1.3,1.3,2339.4,13.52,8.11,117.3,7.55,23.62,3.77,19.85,0.26,TH        
2806,2.0,30.0,50.0,I; eAxh,0.08754717,10YR 2/2,1,2.65,C3,h4,Wf3,0.3,0.4,2.3,38.1,23.2,6.7,3.1,68.0,28.9,Tu4,1.07,1.07,1065.2,22.03,7.55,221.0,7.49,28.52,22.040000000000003,6.48,2.02,TH        
2806,3.0,50.0,68.0,I; eAxh+elC,0.090566038,10YR 5/6,1,2.65,C3,h2,Wf2,0.1,0.4,2.2,37.1,24.5,6.5,2.8,68.0,29.2,Tu4,1.48,1.48,2957.3,19.4,7.73,161.1,7.59,26.44,19.59,6.8500000000000005,1.7799999999999998,TH        
2806,1.0,0.0,30.0,I; eAxp,0.33509434,10YR 2/2,1,2.65,C3,h3,Wf4,0.1,0.3,1.8,38.0,24.8,5.9,2.2,68.7,29.1,Tu4,1.47,1.47,2930.1,15.84,7.98,128.3,7.7,27.57,15.549999999999999,12.02,1.27,TH        
2806,2.0,30.0,50.0,I; eAxh,0.012075472,10YR 2/2,1,2.65,C3,h4,Wf3,0.1,0.2,1.4,43.5,25.8,7.3,1.7,76.6,21.7,Ut4,1.36,1.36,2719.7,12.2,8.15,113.2,7.78,31.909999999999997,6.26,25.65,0.44999999999999996,TH        
2806,3.0,50.0,68.0,I; eAxh+elC,0.012830189,10YR 5/6,1,2.65,C3,h2,Wf2,0.2,0.4,2.8,43.6,23.2,6.6,3.4,73.4,23.2,Ut4,1.48,1.48,4439.4,9.7,8.18,124.3,7.78,29.39,2.64,26.75,0.19,TH        
2807,4.0,72.0,150.0,II; elC,1.445283019,10YR 5/2,30,2.65,C5,h0,Unknown,2.4,10.1,13.7,18.0,12.6,6.0,26.2,36.6,37.2,Lt3,1.05,1.07,1034.8,28.8,7.6,258.0,7.18,26.95,25.5,1.45,2.51,TH        
